弹叉,daan6 caa1,2
第一剂,dai6 jat1 zai1,2
点字,dim2 zi6,2
隔夜𩠌,gaak3 je6 sung3,2
间隙,gaan3 kwik1,2
结义,git3 ji6,2
角子机,gok3 zi2 gei1,2
后脑勺,hau6 nou5 zoek3,2
去芜存菁,heoi3 mou4 cyun4 cing1,2
人炼,jan4 lin2,2
义子,ji6 zi2,2
蜷缩,kyun4 suk1,2
礼义廉耻,lai5 ji6 lim4 ci2,2
离咗婚,lei4 zo2 fan1,2
两片,loeng5 pin3,2
满期,mun5 kei4,2
五层,ng5 cang4,2
五间,ng5 gaan1,2
四千万,sei3 cin1 maan6,2
土气,tou2 hei3,2
断奶,tyun5 naai5,2
抓举,zaau2 geoi2,2
走鬼档,zau2 gwai2 dong3,2
酒壶,zau2 wu4,2
治疗师,zi6 liu4 si1,2
左口鱼,zo2 hau2 jyu2,2
张智霖,zoeng1 zi3 lam4,2
转船,zyun2 syun4,2
飙涨,biu1 zoeng3,2
播讲,bo3 gong2,2
补堂,bou2 tong4,2
齐头数,cai4 tau4 sou3,2
陈慧琳,can4 wai6 lam4,2
七年之痒,cat1 nin4 zi1 joeng5,2
抽水机,cau1 seoi2 gei1,2
重操故业,cung4 cou1 gu3 jip6,2
打猫,daa2 maau1,2
待产,doi6 caan2,2
福建炒饭,fuk1 gin3 caau2 faan6,2
坚揪,gin1 zau1,2
歇业,hit3 jip6,2
甄别,jan1 bit6,2
一官半职,jat1 gun1 bun3 zik1,2
有眼无珠,jau5 ngaan5 mou4 zyu1,2
药片,joek6 pin2,2
沟货,kau1 fo3,2
刘嘉玲,lau4 gaa1 ling4,2
利嘉阁,lei6 gaa1 gok3,2
裸机,lo2 gei1,2
罗力威,lo4 lik6 wai1,2
梁爱诗,loeng4 oi3 si1,2
两程,loeng5 cing4,2
马前卒,maa5 cin4 zeot1,2
马枪,maa5 coeng1,2
美禄,mei5 luk6,2
面包机,min6 baau1 gei1,2
面线,min6 sin3,2
脓疮,nung4 cong1,2
披荆斩棘,pei1 ging1 zaam2 gik1,2
平调,ping4 diu6,2
湿地公园,sap1 dei6 gung1 jyun4,2
扫管笏,sou3 gun2 fat1,2
数条,sou3 tiu4,2
肃贪,suk1 taam1,2
弯弓,waan1 gung1,2
幻灯片,waan6 dang1 pin2,2
会德丰,wui6 dak1 fung1,2
钉,ding1,2
铊,taa1,2
边枝,bin1 zi1,2
𰻞𰻞面,boeng4 boeng4 min6,2
循环赛,ceon4 waan4 coi3,2
单程证,daan1 cing4 zing3,2
当红炸子鸡,dong1 hung4 zaa3 zi2 gai1,2
分头行事,fan1 tau4 hang4 si6,2
讣告,fu6 gou3,2
欢乐时光,fun1 lok6 si4 gwong1,2
金鱼佬,gam1 jyu4 lou2,2
金丝猫,gam1 si1 maau1,2
鸠呜,gau1 wu1,2
关注组,gwaan1 zyu3 zou2,2
光怪陆离,gwong1 gwaai3 luk6 lei4,2
咸阳,haam4 joeng4,2
汉诺威,hon3 nok6 wai1,2
演艺学院,jin2 ngai6 hok6 jyun2,2
摇摇岌岌,jiu4 jiu4 ngap6 ngap6,2
粤音,jyut6 jam1,2
利钱,lei6 cin4,2
骆克道,lok3 hak1 dou6,2
露头,lou6 tau4,2
买宵夜,maai5 siu1 je2,2
万载,maan6 zoi2,2
面面俱圆,min6 min6 keoi1 jyun4,2
蒙猪眼,mung1 zyu1 ngaan5,2
尿壶,niu6 wu2,2
蒲达,pou4 daat6,2
三国志,saam1 gwok3 zi3,2
心静自然凉,sam1 zing6 zi6 jin4 loeng4,2
手民之误,sau2 man4 zi1 ng6,2
蛇窦,se4 dau3,2
衰变,seoi1 bin3,2
水蛇春咁长,seoi2 se4 ceon1 gam3 coeng4,2
禅让,sin6 joeng6,2
汤洛雯,tong1 lok3 man4,2
围头话,wai4 tau4 waa2,2
黄蓝,wong4 laam4,2
黄沾,wong4 zim1,2
斟茶递水,zam1 caa4 dai6 seoi2,2
姐手姐脚,ze2 sau2 ze2 goek3,2
鲽,dip6,2
压埋,aat3 maai4,2
鼻环,bei6 waan4,2
哔哩哔哩,bi1 li1 bi1 li4,2
边一年,bin1 jat1 nin4,2
别出心裁,bit6 ceot1 sam1 coi4,2
榜上无名,bong2 soeng6 mou4 ming4,2
布景板,bou3 ging2 baan2,2
缜密,can2 mat6,2
车衣,ce1 ji1,2
耻骨,ci2 gwat1,2
千几点,cin1 gei2 dim2,2
枪术,coeng1 seot6,2
储君,cyu5 gwan1,2
大锤,daai6 ceoi4,2
地席,dei6 zek6,2
返紧学,faan1 gan2 hok6,2
飞鸽传书,fei1 gaap3 cyun4 syu1,2
麸质,fu1 zat1,2
风挡,fung1 dong2,2
噉讲,gam2 gong2,2
几过份,gei2 gwo3 fan6,2
广州市,gwong2 zau1 si5,2
考评局,haau2 ping4 guk2,2
铿锵有力,hang1 coeng1 jau5 lik6,2
绚丽,hyun3 lai6,2
夜鹰,je6 jing1,2
易守难攻,ji6 sau2 naan4 gung1,2
烟尘,jin1 can4,2
苋菜,jin6 coi3,2
现晒形,jin6 saai3 jing4,2
热咗,jit6 zo2,2
软水,jyun5 seoi2,2
撚开,lan2 hoi1,2
两台,loeng5 toi4,2
挛毛,lyun1 mou1,2
麦美恩,mak6 mei5 jan1,2
䟴脚,ngan3 goek3,2
跑龙套,paau2 lung4 tou3,2
私货,si1 fo3,2
圣彼得堡,sing3 bei2 dak1 bou2,2
数服,sou3 fuk6,2
数根,sou3 gan1,2
数据机,sou3 geoi3 gei1,2
体脂,tai2 zi1,2
头晕身㷫,tau4 wan4 san1 hing3,2
土话,tou2 waa2,2
活灵活现,wut6 ling4 wut6 jin6,2
曾伟雄,zang1 wai5 hung4,2
奏折,zau3 zip3,2
着眼点,zoek6 ngaan5 dim2,2
张德江,zoeng1 dak1 gong1,2
绝处逢生,zyut6 cyu5 fung4 sang1,2
坜,lek6,2
袅,niu5,2
谳,jin6,2
陈国强,can4 gwok3 koeng4,2
陈沛然,can4 pui3 jin4,2
虫类,cung4 leoi6,2
宽宏,fun1 wang4,2
丰饶,fung1 jiu4,2
几宗,gei2 zung1,2
各不相让,gok3 bat1 soeng1 joeng6,2
一尘不染,jat1 can4 bat1 jim5,2
游湖,jau4 wu2,2
约伯,joek3 baak3,2
歧见,kei4 gin3,2
阿谀奉承,o1 jyu4 fung6 sing4,2
恶疾,ok3 zat6,2
晒衫,saai3 saam1,2
心窍,sam1 hiu3,2
十月怀胎,sap6 jyut6 waai4 toi1,2
笑丧,siu3 song1,2
爽约,song2 joek3,2
扫风,sou3 fung1,2
数据流,sou3 geoi3 lau4,2
宣传教育,syun1 cyun4 gaau3 juk6,2
荣格,wing4 gaak3,2
胡杏儿,wu4 hang6 ji4,2
𫚕,si1,2
不来梅,bat1 loi4 mui4,2
坐完监,co5 jyun4 gaam1,2
丛书,cung4 syu1,2
电荷,din6 ho6,2
顶头上司,ding2 tau4 soeng6 si1,2
多士炉,do1 si2 lou4,2
东方之珠,dung1 fong1 zi1 zyu1,2
挥低,fai1 dai1,2
分崩离析,fan1 bang1 lei4 sik1,2
九龙公园,gau2 lung4 gung1 jyun4,2
举个例,geoi2 go3 lai6,2
举棋不定,geoi2 kei4 bat1 ding6,2
惊涛,ging1 tou4,2
讲鬼话,gong2 gwai2 waa2,2
讲习,gong2 zaap6,2
官学,gun1 hok6,2
功德圆满,gung1 dak1 jyun4 mun5,2
闲适,haan4 sik1,2
兴亡,hing1 mong4,2
游星,jau4 sing1,2
圆周率,jyun4 zau1 leot2,2
强有力,koeng4 jau5 lik6,2
理气,lei5 hei3,2
万大事,maan6 daai6 si6,2
茅厕,maau4 ci3,2
忘记密码,mong4 gei3 mat6 maa5,2
外来物种,ngoi6 loi4 mat6 zung2,2
拍硬档,paak3 ngaang6 dong3,2
嘥心机,saai1 sam1 gei1,2
三块,saam1 faai3,2
新九龙,san1 gau2 lung4,2
顺天,seon6 tin1,2
视奸,si6 gaan1,2
潇湘,siu1 soeng1,2
肃静,suk1 zing6,2
贪便宜,taam1 pin4 ji2,2
话名,waa6 meng2,2
往绩,wong5 zik1,2
骏洋邨,zeon3 joeng4 cyun1,2
自食恶果,zi6 sik6 ok3 gwo2,2
坐禅,zo6 sim4,2
账款,zoeng3 fun2,2
专治,zyun1 zi6,2
阿猫阿狗,aa3 maau1 aa3 gau2,2
嘭一声,baang4 jat1 seng1,2
保证书,bou2 zing3 syu1,2
陈智思,can4 zi3 si1,2
陈静,can4 zing6,2
潜藏,cim4 cong4,2
弹射器,daan6 se6 hei3,2
特护,dak6 wu6,2
夺眶而出,dyut6 kwaang1 ji4 ceot1,2
化险为夷,faa3 him2 wai4 ji4,2
发慌,faat3 fong1,2
风镜,fung1 geng3,2
沽名钓誉,gu1 ming4 diu3 jyu6,2
可颂,ho2 zung6,2
香园围,hoeng1 jyun4 wai4,2
开气,hoi1 hei3,2
康华,hong1 waa4,2
豪强,hou4 koeng4,2
红杏出墙,hung4 hang6 ceot1 coeng4,2
人强马壮,jan4 koeng4 maa5 zong3,2
邱淑贞,jau1 suk6 zing1,2
膶肠,jeon2 coeng2,2
锲,kit3,2
烂地,laan6 dei6,2
莅临,lei4 lam4,2
攞嚟贱,lo2 lai4 zin6,2
网域,mong5 wik6,2
雅俗共赏,ngaa5 zuk6 gung6 soeng2,2
牛皮胶,ngau4 pei4 gaau1,2
平辈,ping4 bui3,2
破财挡灾,po3 coi4 dong2 zoi1,2
杀订,saat3 deng6,2
神经系统,san4 ging1 hai6 tung2,2
神龛,san4 ham1,2
生死签,sang1 sei2 cim1,2
胜券在握,sing3 gyun3 zoi6 aak1,2
鹧鸪,ze3 gu1,2
纸钞,zi2 caau1,2
积金局,zik1 gam1 guk2,2
赵紫阳,ziu6 zi2 joeng4,2
鹊桥,zoek3 kiu4,2
张华峰,zoeng1 waa4 fung1,2
做寿,zou6 sau6,2
转头见,zyun3 tau4 gin3,2
蹒,pun4,2
骊,lei4,2
谪,zaak6,2
闾,leoi4,2
钕,neoi5,2
笔架,bat1 gaa2,2
变砖,bin3 zyun1,2
帮过手,bong1 gwo3 sau2,2
车衫,ce1 saam1,2
浅见,cin2 gin3,2
钱嘉乐,cin4 gaa1 lok6,2
粗枝大叶,cou1 zi1 daai6 jip6,2
打完风,daa2 jyun4 fung1,2
大驾光临,daai6 gaa3 gwong1 lam4,2
顶证,ding2 zing3,2
都市传说,dou1 si5 cyun4 syut3,2
杜门,dou6 mun4,2
动魄,dung6 paak3,2
覆水难收,fuk1 seoi2 naan4 sau1,2
复必泰,fuk6 bit1 taai3,2
封箱胶纸,fung1 soeng1 gaau1 zi2,2
加号,gaa1 hou2,2
嘉骏,gaa1 zeon3,2
机室,gei1 sat1,2
撬墙脚,giu6 coeng4 goek3,2
港铁公司,gong2 tit3 gung1 si1,2
后真相,hau6 zan1 soeng3,2
歇马,hit3 maa5,2
开紧会,hoi1 gan2 wui2,2
饮水饱,jam2 seoi2 baau2,2
人权法案,jan4 kyun4 faat3 on3,2
人生赢家,jan4 sang1 jeng4 gaa1,2
若有若无,joek6 jau5 joek6 mou4,2
庸人自扰,jung4 jan4 zi6 jiu2,2
蓝洁瑛,laam4 git3 jing1,2
李汉,lei5 hon3,2
连侬墙,lin4 nung4 coeng4,2
梁咏琪,loeng4 wing6 kei4,2
落紧雨,lok6 gan2 jyu5,2
忙吗,mong4 maa1,2
扭伤,nau2 soeng1,2
吴秋北,ng4 cau1 bak1,2
排晒队,paai4 saai3 deoi2,2
平声,ping4 sing1,2
细阅,sai3 jyut6,2
十种,sap6 zung2,2
失觉,sat1 gok3,2
施与,si1 jyu5,2
纡尊降贵,syu1 zyun1 gong3 gwai3,2
踢过波,tek3 gwo3 bo1,2
坏分子,waai6 fan6 zi2,2
横财就手,waang4 coi4 zau6 sau2,2
横流,waang4 lau4,2
卫星导航,wai6 sing1 dou6 hong4,2
赚下钱,zaan6 haa5 cin2,2
疾风劲草,zat6 fung1 ging6 cou2,2
瞻前顾后,zim1 cin4 gu3 hau6,2
张曦雯,zoeng1 hei1 man4,2
钻窿,zyun3 lung1,2
馐,sau1,2
㴋,siu1,2
㴋,suk1,2
班导,baan1 dou6,2
北区医院,bak1 keoi1 ji1 jyun2,2
毕业典礼,bat1 jip6 din2 lai5,2
并驾齐驱,bing6 gaa3 cai4 keoi1,2
贝南,bui3 naam4,2
测完,caak1 jyun4,2
贼心,caak6 sam1,2
抢軚,coeng2 taai5,2
疮痍,cong1 ji4,2
荃湾路,cyun4 waan1 lou6,2
耽搁,daam1 gok3,2
钉装,deng1 zong1,2
电容器,din6 jung4 hei3,2
风光大葬,fung1 gwong1 daai6 zong3,2
皎洁,gaau2 git3,2
见下面,gin3 haa5 min6,2
劲头,ging6 tau4,2
个体户,go3 tai2 wu6,2
干鲍,gon1 baau1,2
开镬,hoi1 wok6,2
饮胜,jam2 sing3,2
一唔一样,jat1 m4 jat1 joeng6,2
盐蛇,jim4 se2,2
言过其实,jin4 gwo3 kei4 sat6,2
样机,joeng6 gei1,2
元贝,jyun4 bui3,2
轮大米,leon4 daai6 mai5,2
历久常新,lik6 gau2 soeng4 san1,2
良禽择木,loeng4 kam4 zaak6 muk6,2
文化遗产,man4 faa3 wai4 caan2,2
母机,mou5 gei1,2
女人缘,neoi5 jan2 jyun4,2
晒嘢,saai3 je5,2
顺风耳,seon6 fung1 ji5,2
食过屎,sik6 gwo3 si2,2
数度,sou3 dou6,2
送旧,sung3 gau6,2
枢密院,syu1 mat6 jyun2,2
探听,taam3 ting3,2
涂炭,tou4 taan3,2
卫理,wai6 lei5,2
黄金糕,wong4 gam1 gou1,2
郑嘉颖,zeng6 gaa1 wing6,2
将隧,zoeng1 seoi6,2
庄思敏,zong1 si1 man5,2
猪杂,zyu1 zaap6,2
沨,fung1,2
沨,fung4,2
亚妹,aa3 mui1,2
砌砖,cai3 zyun1,2
称雄,cing1 hung4,2
清水湾道,cing1 seoi2 waan1 dou6,2
称颂,cing1 zung6,2
重训,cung5 fan3,2
第几集,dai6 gei2 zaap6,2
丢下,diu1 haa6,2
化敌为友,faa3 dik6 wai4 jau5,2
家严,gaa1 jim4,2
旧饭,gau6 faan6,2
几十场,gei2 sap6 coeng4,2
脚步浮浮,goek3 bou6 fau4 fau4,2
夏宝龙,haa6 bou2 lung4,2
喀什米尔,haak3 zap3 mai5 ji5,2
饮闷酒,jam2 mun6 zau2,2
入学率,jap6 hok6 leot2,2
伊斯兰堡,ji1 si1 laan4 bou2,2
买𩠌车,maai5 sung3 ce1,2
无所作为,mou4 so2 zok3 wai4,2
女魔头,neoi2 mo1 tau4,2
譬如话,pei3 jyu4 waa6,2
佘诗曼,se4 si1 maan6,2
四五点,sei3 ng5 dim2,2
是非题,si6 fei1 tai4,2
条针,tiu4 zam1,2
黄百鸣,wong4 baak3 ming4,2
汇出,wui6 ceot1,2
鲫鱼,zak1 jyu2,2
直隶,zik6 dai6,2
张保仔洞,zoeng1 bou2 zai2 dung6,2
惬,hip3,2
饱死,baau2 sei2,2
边防部队,bin1 fong4 bou6 deoi6,2
铲走,caan2 zau2,2
沉稳,cam4 wan2,2
千几年,cin1 gei2 nin4,2
称许,cing1 heoi2,2
搭铁,daap3 tit3,2
斗走,dau3 zau2,2
金华,gam1 waa4,2
鸠毛,gau1 mou4,2
江美仪,gong1 mei5 ji4,2
讲咗话,gong2 zo2 waa6,2
咸相,haam4 soeng2,2
咸酸,haam4 syun1,2
杏仁饼,hang6 jan4 beng2,2
何雁诗,ho4 ngaan6 si1,2
香港独立,hoeng1 gong2 duk6 laap6,2
隐恶扬善,jan2 ok3 joeng4 sin6,2
引爆点,jan5 baau3 dim2,2
二亿,ji6 jik1,2
阳历,joeng4 lik6,2
养兵,joeng5 bing1,2
林文龙,lam4 man4 lung4,2
力大无穷,lik6 daai6 mou4 kung4,2
两三粒,loeng5 saam1 nap1,2
龙须糖,lung4 sou1 tong2,2
拼写,ping3 se2,2
破气,po3 hei3,2
普通民众,pou2 tung1 man4 zung3,2
山势,saan1 sai3,2
消声,siu1 sing1,2
松脆,sung1 ceoi3,2
天险,tin1 him2,2
托运,tok3 wan6,2
坠手,zeoi6 sau2,2
资料夹,zi1 liu2 gaap2,2
装傻,zong1 so4,2
猪馊,zyu1 saau3,2
镧,laan4,2
炒贵刁,caau2 gwai3 diu1,2
徐荣,ceoi4 wing4,2
草龟,cou2 gwai1,2
电脑网,din6 nou5 mong5,2
多谢先,do1 ze6 sin1,2
分号,fan1 hou6,2
瞓过龙,fan3 gwo3 lung4,2
鉴别,gaam3 bit6,2
甲组脚,gaap3 zou2 goek3,2
击剑,gik1 gim3,2
健笔,gin6 bat1,2
结舌,git3 sit3,2
鞠躬尽瘁,guk1 gung1 zeon6 seoi5,2
季节性,gwai3 zit3 sing3,2
广华医院,gwong2 waa4 ji1 jyun2,2
拷贝,haau1 bui3,2
引产,jan5 caan2,2
义正词严,ji6 zing3 ci4 jim4,2
予取予携,jyu4 ceoi2 jyu4 kwai4,2
练唔练,lin6 m4 lin6,2
灵符,ling4 fu4,2
落过仔,lok6 gwo3 zai2,2
明日黄花,ming4 jat6 wong4 faa1,2
五代十国,ng5 doi6 sap6 gwok3,2
批斗座,pai1 dau3 zo6,2
骗术,pin3 seot6,2
三点三,saam1 dim2 saam1,2
十二万,sap6 ji6 maan6,2
苏虾,sou1 haa1,2
书斋,syu1 zaai1,2
太极图,taai3 gik6 tou4,2
提尔,tai4 ji5,2
天蝎座,tin1 hit3 zo6,2
环保纸,waan4 bou2 zi2,2
惠英红,wai6 jing1 hung4,2
侧膊,zak1 bok3,2
郑欣宜,zeng6 jan1 ji4,2
赵军,ziu6 gwan1,2
续订,zuk6 deng6,2
铗,gaap3,2
八千万,baat3 cin1 maan6,2
不贵,bat1 gwai3,2
拆柜,caak3 gwai6,2
请饮茶,ceng2 jam2 caa4,2
翠园,ceoi3 jyun2,2
千层面,cin1 cang4 min6,2
抢唔抢,coeng2 m4 coeng2,2
喘不过,cyun2 bat1 gwo3,2
弹道飞弹,daan6 dou6 fei1 daan6,2
饭气攻心,faan6 hei3 gung1 sam1,2
发带,faat3 daai2,2
减下肥,gaam2 haa5 fei4,2
机关炮,gei1 gwaan1 paau3,2
几万次,gei2 maan6 ci3,2
竞轮,ging3 leon4,2
讲授,gong2 sau6,2
广博,gwong2 bok3,2
何妈,ho4 maa1,2
开苞,hoi1 baau1,2
开线,hoi1 sin3,2
冚档,kam2 dong3,2
乔木,kiu4 muk6,2
啰挛,lo1 lyun1,2
两题,loeng5 tai4,2
绿茶婊,luk6 caa4 biu2,2
盘腿,pun4 teoi2,2
三角铁,saam1 gok3 tit3,2
省镜,saang2 geng3,2
生产资料,sang1 caan2 zi1 liu2,2
上辈,soeng6 bui3,2
芋圆,wu6 jyun4,2
借书,ze3 syu1,2
精忠报国,zing1 zung1 bou3 gwok3,2
整过容,zing2 gwo3 jung4,2
莳,si4,2
珲,wan4,2
爆浆,baau3 zoeng1,2
七个一皮,cat1 go3 jat1 pei4,2
随时欢迎,ceoi4 si4 fun1 jing4,2
签咗约,cim1 zo2 joek3,2
超马,ciu1 maa5,2
大张旗鼓,daai6 zoeng1 kei4 gu2,2
斗木,dau3 muk6,2
顶酒,ding2 zau2,2
防狼喷雾,fong4 long4 pan3 mou6,2
复姓,fuk1 sing3,2
锦旗,gam2 kei4,2
基础教育,gei1 co2 gaau3 juk6,2
讲真嗰句,gong2 zan1 go2 geoi3,2
工蚁,gung1 ngai5,2
恒生大学,hang4 sang1 daai6 hok6,2
许贤,heoi2 jin4,2
响尾蛇,hoeng2 mei5 se4,2
空前绝后,hung1 cin4 zyut6 hau6,2
溢于言表,jat6 jyu1 jin4 biu2,2
杨洁篪,joeng4 git3 ci4,2
沃顿,juk1 deon6,2
留种,lau4 zung2,2
梁汉文,loeng4 hon3 man4,2
两三条,loeng5 saam1 tiu4,2
陆颂雄,luk6 zung6 hung4,2
龙争虎斗,lung4 zang1 fu2 dau3,2
妈姐,maa5 ze2,2
吴语,ng4 jyu5,2
五项,ng5 hong6,2
五种,ng5 zung2,2
年轻力壮,nin4 hing1 lik6 zong3,2
奈何桥,noi6 ho4 kiu4,2
脑充血,nou5 cung1 hyut3,2
暖水壶,nyun5 seoi2 wu2,2
细马,sai3 maa5,2
细节位,sai3 zit3 wai2,2
收费员,sau1 fai3 jyun4,2
受过训,sau6 gwo3 fan3,2
师尊,si1 zyun1,2
缩头龟,suk1 tau4 gwai1,2
田土厅,tin4 tou2 teng1,2
揸开车,zaa1 hoi1 ce1,2
责罚,zaak3 fat6,2
袄,ou2,2
傧,ban3,2
傧,ban1,2
壁纸,bik1 zi2,2
帮下眼,bong1 haa5 ngaan5,2
抄书,caau1 syu1,2
带氧,daai3 joeng5,2
底线传中,dai2 sin3 cyun4 zung1,2
夺魂,dyut6 wan4,2
发花癫,faat3 faa1 din1,2
沸点,fai3 dim2,2
欢聚,fun1 zeoi6,2
急于求成,gap1 jyu1 kau4 sing4,2
九记,gau2 gei3,2
干煎,gon1 zin1,2
滚友,gwan2 jau2,2
行事历,hang4 si6 lik6,2
香岛,hoeng1 dou2,2
悍妇,hon6 fu5,2
好蒙,hou2 mung4,2
一个崩,jat1 go3 bang1,2
嫌命长,jim4 meng6 coeng4,2
艳遇,jim6 jyu6,2
园境师,jyun4 ging2 si1,2
袁文杰,jyun4 man4 git6,2
领咗,leng5 zo2,2
领衔主演,ling5 haam4 zyu2 jin2,2
买过楼,maai5 gwo3 lau2,2
猫瘟,maau1 wan1,2
面面观,min6 min6 gun1,2
无人岛,mou4 jan4 dou2,2
内边,noi6 bin6,2
内耳,noi6 ji5,2
破涕为笑,po3 tai3 wai4 siu3,2
实用文,sat6 jung6 man4,2
受过伤,sau6 gwo3 soeng1,2
四脚朝天,sei3 goek3 ciu4 tin1,2
荀盘,seon1 pun4,2
食过饭,sik6 gwo3 faan6,2
城规会,sing4 kwai1 wui2,2
鼠标,syu2 biu1,2
睇惯,tai2 gwaan3,2
污损,wu1 syun2,2
酒钱,zau2 cin2,2
荠,cai5,2
觊,gei3,2
报告员,bou3 gou3 jyun4,2
本地话,bun2 dei6 waa2,2
陈乐,can4 lok6,2
歼灭战,cim1 mit6 jin3,2
长炮,coeng4 paau3,2
戴祖仪,daai3 zou2 ji4,2
大头针,daai6 tau4 zam1,2
邓丽君,dang6 lai6 gwan1,2
独立屋,duk6 laap6 uk1,2
动脉瘤,dung6 mak6 lau2,2
废废地,fai3 fai3 dei6,2
苦撑,fu2 caang3,2
服务台,fuk6 mou6 toi4,2
家传之宝,gaa1 cyun4 zi1 bou2,2
狡诈,gaau2 zaa3,2
基础代谢,gei1 co2 doi6 ze6,2
几道,gei2 dou6,2
讲穿,gong2 cyun1,2
挂钟,gwaa3 zung1,2
关锁,gwaan1 so2,2
粿条,gwai3 diu1,2
咸菜,haam4 coi3,2
黑布蒙头,hak1 bou3 mung4 tau4,2
黑无常,hak1 mou4 soeng4,2
后妈,hau6 maa1,2
害群之马,hoi6 kwan4 zi1 maa5,2
一跃而起,jat1 joek6 ji4 hei2,2
异相,ji6 soeng3,2
软腍腍,jyun5 nam4 nam4,2
蓝晶,laam4 zing1,2
林明祯,lam4 ming4 zing1,2
两家茶礼,loeng5 gaa1 caa4 lai5,2
两艘,loeng5 sau2,2
两袖清风,loeng5 zau6 cing1 fung1,2
劣迹,lyut3 zik1,2
孭仔灯,me1 zai2 dang1,2
墓志铭,mou6 zi3 ming5,2
女皇头,neoi5 wong4 tau4,2
沙嗲酱,saa3 de1 zoeng3,2
生菜鱼肉,saang1 coi3 jyu4 juk6,2
哨牙苏,saau3 ngaa4 sou1,2
写单,se2 daan1,2
顺手牵羊,seon6 sau2 hin1 joeng4,2
食咗饭,sik6 zo2 faan6,2
圣诞咭,sing3 daan3 kaat1,2
烧亲,siu1 can1,2
双皮奶,soeng1 pei4 naai5,2
投票机器,tau4 piu3 gei1 hei3,2
天下无双,tin1 haa6 mou4 soeng1,2
断句,tyun5 geoi3,2
回肠,wui4 coeng2,2
缓兵,wun6 bing1,2
珍珠鸡,zan1 zyu1 gai1,2
镇痛,zan3 tung3,2
张天赋,zoeng1 tin1 fu3,2
猪柳强,zyu1 lau5 koeng4,2
荪,syun1,2
壁垒分明,bik1 leoi5 fan1 ming4,2
测字,caak1 zi6,2
亲事,can1 si6,2
长久以来,coeng4 gau2 ji5 loi4,2
荃景围,cyun4 ging2 wai4,2
单簧管,daan1 wong4 gun2,2
灯头,dang1 tau4,2
点阅,dim2 jyut6,2
叠字,dip6 zi6,2
丰硕,fung1 sek6,2
家门不幸,gaa1 mun4 bat1 hang6,2
径直,ging3 zik6,2
干手机,gon1 sau2 gei1,2
赶住走,gon2 zyu6 zau2,2
观塘线,gun1 tong4 sin3,2
公共汽车,gung1 gung6 hei3 ce1,2
挂彩,gwaa3 coi2,2
黑肠,hak1 coeng2,2
虚有其表,heoi1 jau5 kei4 biu2,2
劝诫,hyun3 gaai3,2
夜以继日,je6 ji5 gai3 jat6,2
闰月,jeon6 jyut6,2
热底,jit6 dai2,2
约克,joek3 hak1,2
语焉不详,jyu5 jin4 bat1 coeng4,2
圆柱体,jyun4 cyu5 tai2,2
群情,kwan4 cing4,2
临战,lam4 zin3,2
雷厉风行,leoi4 lai6 fung1 hang4,2
两匹,loeng5 pat1,2
满天神佛,mun5 tin1 san4 fat6,2
牛栏,ngau4 laan1,2
牛柏叶,ngau4 paak3 jip6,2
盘坐,pun4 co5,2
手工艺品,sau2 gung1 ngai6 ban2,2
石块,sek6 faai3,2
石岗,sek6 gong1,2
丝苗,si1 miu4,2
圣安娜,sing3 on1 naa4,2
苏黎世,sou1 lai4 sai3,2
数记,sou3 gei3,2
涂改带,to4 goi2 daai2,2
横切面,waang4 cit3 min2,2
征文,zing1 man4,2
招贴,ziu1 tip3,2
浆果,zoeng1 gwo2,2
馑,gan2,2
诌,zau3,2
诳,gwong2,2
呃神骗鬼,aak1 san4 pin3 gwai2,2
斑点狗,baan1 dim2 gau2,2
卑鄙无耻,bei1 pei2 mou4 ci2,2
驳船,bok3 syun4,2
丑八怪,cau2 baat3 gwaai3,2
凑埋,cau3 maai4,2
浅滩,cin2 taan1,2
初级班,co1 kap1 baan1,2
场数,coeng4 sou3,2
邓家彪,dang6 gaa1 biu1,2
多边形,do1 bin1 jing4,2
东角道,dung1 gok3 dou6,2
芬兰浴,fan1 laan4 juk6,2
课表,fo3 biu2,2
风炮,fung1 paau3,2
艰涩,gaan1 gip3,2
九只,gau2 zek3,2
举一反三,geoi2 jat1 faan2 saam1,2
气态,hei3 taai3,2
如坐针毡,jyu4 zo5 zam1 zin1,2
丸子头,jyun2 zi2 tau4,2
级差,kap1 caa1,2
林伟,lam4 wai5,2
灵丹妙药,ling4 daan1 miu6 joek6,2
乐极生悲,lok6 gik6 sang1 bei1,2
露笋,lou6 seon2,2
满门,mun5 mun4,2
那颗,naa5 fo2,2
男人头,naam4 jan4 tau4,2
五蕴,ng5 wan5,2
深谋远虑,sam1 mau4 jyun5 leoi6,2
生态系统,sang1 taai3 hai6 tung2,2
食蚁兽,sik6 ngai5 sau3,2
双月,soeng1 jyut6,2
投石机,tau4 sek6 gei1,2
铁东,tit3 dung1,2
同气连枝,tung4 hei3 lin4 zi1,2
揾老衬,wan2 lou5 can3,2
走极端,zau2 gik6 dyun1,2
接地气,zip3 dei6 hei3,2
张曼玉,zoeng1 maan6 juk2,2
灾厄,zoi1 aak1,2
作茧自缚,zok3 gaan2 zi6 bong2,2
作恶多端,zok3 ok3 do1 dyun1,2
转瞬间,zyun2 seon3 gaan1,2
镌,syun6,2
镌,zeon1,2
镌,zeon3,2
镌,zyun1,2
痈,jung1,2
欧铠淳,au1 hoi2 seon4,2
波特兰,bo1 dak6 laan4,2
